Number of false positive reads: 403.

id	correct_species_taxid	kreken_species_taxid
46f4cc80-dbfb-f0e0-10fc-d6073ce38ee3	1639	287
808e60a1-15fb-9dfe-d7ac-0ba4212a81df	1639	91061
70acb740-e35c-620a-d22e-f48981e9aaf1	1280	1613
4b09aaab-fb83-848f-4d49-11ea3ad463ff	287	562
245e2585-b778-442b-aeff-1445f2019fba	1280	1639
a15727ab-51b2-2b70-c448-f35a94ce1d6d	287	562
ecf76add-28d0-0d2b-988e-d6933a8e8866	287	1423
3ba9bafb-7cb6-0106-22f8-6b39327eaa16	1639	1351
7b32b7fe-10bd-69d3-953e-0a4e49e9844e	1280	1639
a0353408-1f62-e80d-63af-1a97d39ea471	1423	562
42bdf81f-a562-7025-3a0d-9de372a47bee	28901	562
304e55f9-07d1-edfd-4a5b-91c58979b8cb	562	1280
7178993a-371d-2747-e71c-35fb268a1aef	1639	91061
8b38b45c-8ec3-6fd4-e7d3-556880db543d	287	1639
467a024b-57a0-a793-e534-2e27aeb0f584	562	1613
f81e7bc6-271d-089c-fff9-cc17ea906082	1639	562
b5489ad1-f5e0-27ba-7e67-5b21659bcb93	1351	28901
c50a31f9-5121-2579-9d17-a9283e6820fb	28901	1423
13bc48b9-deb6-c637-4c81-98507c3dee5d	562	28901
c2423049-5b0f-b52e-3ec2-253c6b717088	1280	28901
a4330dfe-d0f7-e6e3-7a85-eaf485707711	28901	562
4d976357-1195-e09e-3784-7a4d8c91e77d	?	1423
ef404edf-96c8-155e-d3b1-8ee68ffe468f	287	1639
422cca42-4c4d-379e-861d-f66e2f27fbc9	1423	1613
02903c53-410e-6acd-c192-5060102eb8a0	1639	91061
415fad0e-0717-d38f-9007-c4b149421c54	1423	1613
e092fcd9-50cc-80be-7669-f2e2051c67d3	1423	1280
9d5ffdb1-f19b-9941-e836-a164c7dd7e5f	562	28901
17cb9f28-80c5-5ec7-6b0e-8803ec7aad2c	562	287
efd74df7-4985-8e25-837b-d325386cc6d8	1351	287
94393ed3-e526-8edf-6c60-8f5f276ca7d3	28901	1236
e151501b-250a-a34d-9626-2f392f9f141f	1613	287
7d77a355-69e9-a9f3-946d-01ec82ccffb1	562	28901
fa830564-9957-87b4-b351-cfb19d51d96e	28901	1639
afabd767-93d7-47da-dc3b-4d6667161d16	1613	1351
9c3ec993-5c3d-6177-c15d-6d8acd740a9a	1280	1639
a81f8154-517e-4f65-08ae-1f954b2cfd30	1639	287
bb590173-43f2-0877-7958-d971916d7357	1613	28901
b037e224-7aee-7bc1-4d6c-632f7f5c55d5	1351	562
aa1f0c50-eca0-df39-edd0-9c65764b3520	1639	91061
cdc281c9-5769-99dd-072d-23e87e21ef08	1351	1423
f4d97046-05df-f1b9-85d0-769fd9d825e2	28901	1423
8bac2ccb-d662-29ff-4a70-a7c9a6491771	1639	91061
6df9a2db-845d-8b2e-dba5-0cc3b524685e	1280	1351
cba75fed-29d2-c016-06ef-73727f3ed267	28901	287
e8463a4c-0d41-28b8-2fb5-248581bd7a6f	28901	1351
51f371a4-b6f9-df09-e63b-ce7784d48915	1613	28901
05d5aa86-4a81-8c56-e588-1d0a0a1d201c	?	28901
8ee4af82-c170-d1d7-b946-4f4f09304dc4	562	1351
caf34922-37ba-6b16-3576-d2359346bbf4	1423	287
f0ac7ecd-ab2d-7f52-1d3d-37dfbbb945de	28901	287
01816cdf-172f-92d1-5883-4ff9d5629680	28901	287
5b4d49fc-e593-cc02-a647-4dcfbd9fc0a2	1613	287
f2d7042a-4462-a4ce-6cfa-06067483ab5a	?	287
bcfe36a6-9ec5-1f99-b8a8-5b770d55c82b	287	562
02988fab-80dc-65ad-fb7e-3890bc32e080	562	287
8e8958e6-9085-6230-3799-46b5abccad0a	1423	1639
7ad65b58-d96e-2489-fce3-084bab3d2a74	287	1280
716ca84a-2dda-1c7e-77c2-efe7d89033ea	562	1351
