Number of false negative reads: 4264.

id	correct_species_taxid	kreken_species_taxid
f9b6beda-df24-0463-2476-82ce9c196615	562	*
ed698cef-d878-456e-78ad-e6ec57a40df1	851	*
4e61b00a-f4c1-3253-b111-4ae08a2b091a	1502	*
b752c5c1-5f38-b88e-8cb6-36bf8c104e4c	1351	*
6d11aca6-92b3-0b31-2368-320a3e2e951f	562	*
4669a422-3078-cce5-cbdd-2029c6415a4b	562	*
65a939ad-5776-c483-be0d-51863b8e3cbb	1496	*
216b1163-e355-86ce-36d1-8aabcd5caeff	1496	*
06bc44c0-90d5-d5ee-7c3d-8874ef002b0f	562	*
a6c05cc8-3103-ab0a-1e75-457b7db949a0	851	*
61f9e4a5-b4a2-900a-bfc4-bccd68fba1c0	1351	*
b8a27cc0-e669-16d9-2444-ab7e4f8f1950	1502	*
7fc65320-02f6-21af-5d06-e6f80d659905	851	*
b2fcdc2e-cbc7-ea18-e385-ce9c92a54375	851	*
dc8e2bd4-c199-8146-de8a-b798894f91bc	562	*
274cf71f-9938-c61f-dc48-0d61283e2b33	28128	*
5175b48b-d0bd-8308-d89d-c562dc7cae0c	301301	*
732c0e8e-745b-d66c-1b91-d2b06329ed4a	562	*
30251167-ebfc-5bfe-ceb1-5c76a9f2d12c	2173	*
eeaab41c-91f6-f79f-e2f1-55bc99b970d1	562	*
b438ad70-4da7-6802-33fc-0a932b950cb0	239935	*
9bc6d1cb-9fe6-02ce-aa4b-542c99c62bbe	817	*
51bc39ce-d214-644f-f27a-747c054ae05b	562	*
45fa5af4-6c7c-82ec-ef75-8578b0395859	28901	*
4d88dc6d-d248-5fe5-f006-08d1a920acdb	562	*
d87a9f83-48d3-9930-ea51-3a461c8a7b20	851	*
4266cac6-b92a-9e70-48f4-ba0c164c588f	562	*
e4914ee7-0897-c899-f3e4-bd93dd38861a	817	*
289b5afd-100d-0506-005f-4e0114544962	817	*
e846bae7-b1d3-301c-5238-7f274cc9daa2	1496	*
5ceb2412-5ffd-f455-84c4-55b5ce30e429	562	*
a5ebfb8d-8649-7326-86ce-7ce067b894df	562	*
bf74db22-173c-383e-4d5d-692d887bf7c7	1680	*
6b6e2266-7b52-495f-3f5c-71963cfe701d	423477	*
f6e64734-53a2-a8be-7eb6-d22723d36c2b	1351	*
6ce213cc-e7c7-2caf-ad66-545f12579a47	562	*
7caa696b-0bbc-c869-3e30-cf88aed7fb80	1502	*
6b493172-a4f9-fa31-4ef8-80f9f1a493ae	28128	*
01091184-057a-8a62-00c2-3cb1625be304	1496	*
3da4b085-3a67-b5e5-6914-1745deaf803c	2173	*
66378af0-7b7f-8fcc-de01-de844f7ea0fc	851	*
815879ea-72a6-fd3c-ee54-4de61a90cc62	851	*
474ed584-b24e-f716-26dc-2998e84a8f70	562	*
5bca3de1-105b-b873-3f0c-5aecec6c78c0	1613	*
a4f985fd-b72a-43fb-fc43-0904f36dc054	851	*
3ba124cc-20e4-0309-3960-894ffa7ff998	562	*
3bb18b79-5c2e-e9e5-6a39-baf3c25a0e91	562	*
c9a66983-5ac1-5fe0-f467-e075898a820c	562	*
d0c2eff0-32c3-2352-1f35-22f954b31f9e	817	*
411e2cbe-7aad-0c9a-1b5e-5d8397d5c9cf	851	*
9fb25e9c-5828-ac92-3b94-d9eb509cad45	562	*
ff02a252-204f-ac68-ca69-9604f29e9022	301301	*
3d7a0e7e-7895-fe7b-aad8-2c45b6cd058d	1496	*
e0444227-0b2f-51b0-f31e-ac944920b406	562	*
943975e5-e406-6f33-cf16-e327a743b14e	301301	*
96c8f8d0-99a6-06bb-5103-de5effd91690	1351	*
80b3864e-496c-5c70-204c-d04abe49b7ac	1502	*
9466d1da-38b6-e0f9-562a-90849478a8a0	562	*
9b76ce0f-1b45-9f31-9994-3b4577745763	562	*
511db262-b1f9-1dfc-0a25-9b7d5a37e75f	28901	*
e7dba6f4-a3c9-28d3-a91e-cf3640fd22b0	28901	*
f2e5f4e2-a3db-334e-0da3-ab6d88727d7d	562	*
69c3b335-9200-1669-f75e-cbb427b031c4	301301	*
9309a5c9-0684-298f-5cc7-8ea90ecd6b8d	562	*
5e2c9780-72f2-7715-f39d-ce946136be6e	562	*
cf0e0425-9eda-beaf-a3b2-c7c56bf14909	28128	*
9b33bcc0-84b5-3ea8-3186-112ab08b5367	1502	*
02dd4135-3ca2-0881-cea7-b8745d25a29c	423477	*
6f5ec6a7-f4d2-e3a7-fce0-962687d1af50	817	*
ce4ca831-18f1-4c66-3d4c-d02894e0717b	817	*
8d8187b4-1467-5bff-a967-3d8a5df7f50e	2173	*
f7a40f69-541c-491f-0dda-6721914d7d86	562	*
b0babb3b-2499-b2cd-79bb-77ec0f00498e	28901	*
fbfa69f2-7089-7958-de51-91f8e3f86b2a	1351	*
f18eef0a-0b7f-7fe2-3c9d-906d3ab514c5	562	*
e6c961dc-3dd7-a840-c6b0-54f2966586e3	562	*
da52fd35-cc82-cadc-29f6-39a1ce7df80e	562	*
96e40112-26a3-95fa-3029-7a043badc690	1496	*
8282e013-406e-ce0e-aace-73dadd2cd369	851	*
db481d41-b0ca-c52b-f821-63bdbf3d8ef5	2173	*
f3258623-9ddf-70f3-3031-42097aeadf80	28901	*
f6168822-9d0f-7bf6-cbf2-bf20ae02f593	1496	*
e5ffcad4-3e16-cc5d-cc37-4f32d02eb011	562	*
c35bf5fc-3cc0-2345-ce56-48e567a2e681	239935	*
47583375-eb3f-2058-43a7-d67e0fdb7d17	301301	*
ff1c3e06-497b-e6a9-f815-287d5620c281	28901	*
b2287646-d8b1-bbe0-a685-910ef8ee7bda	562	*
dfbbfe01-860d-3eb1-670e-43a5a58ce0a6	562	*
022df1b0-8f9e-6493-51a6-544850535a17	423477	*
c4bf4f4c-9f8a-9f9b-93c7-acd24a85765e	1502	*
7f729ed7-a594-a740-2c7a-d4d3511c5fe9	562	*
574d0299-5577-3d1c-58de-e80fbf81b193	817	*
564828d1-6ae9-ece5-dbb7-2e7cf5d0cbb2	562	*
a247fd7a-5040-717d-ea6d-21663ddc4698	1496	*
35dc74ca-553b-b97b-5b98-3f8a113fe72e	423477	*
df186e32-eecf-33a2-83bf-7ea4e8087d75	2173	*
e4496a8e-95e0-4873-68ea-83c457e40ba2	562	*
a882b728-3b00-c499-0e98-4d9464ad09e0	817	*
501e22e6-6a85-0422-b6f4-582dc9553e59	28901	*
1c093451-fbf6-1442-f320-0e19fcdb1d67	301301	*
cc7dd66f-2912-3b9f-7fa9-8ff07c018d31	817	*
b5036c87-8dbd-169e-e8e7-6357bcc9d7c4	1680	*
81f8e153-f76c-68eb-6054-a32d71b5d55f	1680	*
17905f7b-9bdb-4c1b-fd2d-0e49207f8bee	562	*
de00c2c5-6d27-0400-cf55-470ef7e2ef8f	28128	*
ec06eaa7-6a16-2065-9955-9a751f74c6fe	1613	*
fa6241cc-5ce7-3f73-0b13-b812636fddb2	851	*
8fe8f082-e7b3-14ab-eb6b-092c8579fb30	562	*
653159d9-1ede-38e6-5531-0f9bd075e76c	817	*
079f7402-7966-71cd-6023-de3fda641332	301301	*
f7aad441-4331-51f7-a045-9a47361aa215	1502	*
8d7f300b-8536-557f-6a0d-7da02b63a936	1613	*
7d4ff1dc-4452-8417-347f-ea0e2dcdbd57	28901	*
21a63a60-301d-4117-0dc4-e26d8228492e	1496	*
17c9d1ae-61ce-7a4b-759f-05e5a5d5334a	562	*
9d4f7304-bf06-0c26-a4b3-fc3badf7d604	423477	*
3afbf155-e2c1-070f-d04c-e8e6b6f6b8b4	28128	*
eb469f16-c792-5377-00f6-ecc64ee5aa5d	562	*
4e2d99fd-dc36-f3d7-25d2-e3f3fdb04acf	301301	*
a92db84d-8892-cc77-92ec-c9022fe04ea0	817	*
fae72209-d2f5-aa13-686e-1b5089503997	28901	*
4908ce90-91d8-0102-f12e-f9e79e8bf3bf	562	*
3349ca7c-43ed-bc72-3e13-abdf9a0a30ae	1613	*
008deb77-8a0b-c17c-f42a-9fd59d76f076	1496	*
94ae0d28-64bf-afa5-8416-b08a2a54c0db	301301	*
0a84e597-389e-ff2f-db21-4576a85c719a	562	*
144b156e-6e42-94e4-e4c1-da4ede96c14d	562	*
fd0b8fb4-91ec-28d8-eae6-3723ecb06c3e	562	*
78e36903-2c41-1ee8-edbf-ffa18c1693c8	1680	*
4ced5b53-61d6-1568-4f3b-a8ac59fc4276	562	*
9cfed6ce-6df0-81f1-c8da-c9be9860690a	817	*
b8c0d004-9791-31cd-5faf-1149e8195ae7	562	*
f1b02b06-7b7a-f170-535a-13dda1c37486	562	*
1cdfeb39-58e6-cd20-e5f7-8b16d33abfa2	1496	*
3fedffb5-0c0f-67b1-507a-7cfbebb4fbe9	562	*
07892f2f-0608-d5e4-79ab-c762d195c650	28901	*
d2c11b4b-310f-d02c-1b2a-193195eac2c5	562	*
c9ced149-4717-f058-8c54-0a125dc7bab1	28901	*
6389e9b7-047d-2603-afeb-ad42fdaeb4eb	562	*
7e891a44-1e23-1bf2-9e45-bc90471db6f0	851	*
c056c6fc-3a8b-98b5-47cf-653d8dfba8b5	1496	*
d63029b7-8e7b-3ce6-c3a0-150aeb62b658	562	*
4588b49b-167f-68a5-29d8-52cc1002ca87	1496	*
d7b7751d-829c-ca33-bbe8-3b49d09db18a	28128	*
8ee803bd-dbe1-415a-6ba3-07de226f4db2	817	*
a8c21b30-d0a9-6f9a-f26f-8a841760550a	562	*
bb169a9f-a9f4-fa41-956c-15acbc3deee2	562	*
b34df4a1-2d0b-adc9-4917-8203f30a0bcd	239935	*
29a5b078-2cd7-753e-b0d4-c88fdd355039	562	*
aa98914b-5d7e-932a-236b-aa84a45073bc	28901	*
9dfe19a2-9f6b-478b-fdf4-dd62aaa1061f	562	*
582fdb24-5637-0b6c-8e89-81bfb08add3d	28128	*
0b5ccf86-ca70-932e-b0fe-2b6b0376d43d	301301	*
c6099e1d-f047-8010-ec73-e0dc14c2bc51	1613	*
b9dc1c09-6206-83dd-7329-9ce5f1a9491f	1502	*
25703fd7-0888-0278-8073-929116b38b86	1502	*
231058fb-c633-9c93-a376-a01e4cfbde61	562	*
22c3053a-ec01-6527-7149-1e7e130219bb	562	*
831bb588-3102-9554-9ad6-38478e6387a2	1680	*
34d29096-d622-8750-a813-29e85d165d4f	562	*
caed9876-0d2f-bfa2-b7f4-eac7d52215ca	423477	*
d6c0af28-a614-84b0-b433-193c2042bc50	562	*
bea3f780-6376-8c4b-bc22-53edb43ae16a	301301	*
91aaebae-ed1f-a803-d768-34d945b7d1ab	562	*
185bdf93-49ee-d24f-da5a-2ba5687409b0	239935	*
f2c2f1d9-728d-fe7b-11b6-cb698866fa17	28901	*
6807e3f3-605c-e829-e151-c97d8f4fff22	562	*
165d08d1-23cd-9515-c94a-83e3f5e460df	301301	*
53c830d4-f232-0361-7a18-a45adaffe7b6	1613	*
8e7acbcb-bfa5-cf00-dfff-34199801fe05	301301	*
99c0f339-037e-29c9-cf9f-4016a1f8e55f	562	*
7296399e-3477-cd4d-1979-6922fbb455f5	239935	*
eac18d44-9b13-0bdc-d687-c312ad870e5e	239935	*
37dcbc2b-864b-5c90-5939-13fa85c20e9c	28901	*
7d27d83b-fcfb-133c-8149-57b18fe4c453	1502	*
ae5a2f76-d224-23f6-1a14-043ada0d4917	28901	*
a74a7132-631a-0ae0-075a-4b128466f3c7	562	*
50677264-7dfa-c37e-e9eb-bc1c9162d9b0	562	*
55351a31-8f4e-8f83-1087-e7fedb007bd4	817	*
6b939465-31c4-096f-64a8-28763eb70e37	562	*
8c172474-0cda-1f1f-d22c-f6e4bc2b56f1	562	*
8b736541-462a-f539-ee3b-d56783a4bf5b	1502	*
9c262e57-1776-a13d-a8ac-41f4d3122e2b	562	*
55cc64f2-d5bb-22fe-e2d2-4fd0976bb78a	562	*
ce1883cc-7c09-b40a-d9d1-7267cf95ce7d	1351	*
204fb2c5-7afa-acf7-bf17-9993b7906024	28901	*
edd8b9d6-de2d-2af6-7bbe-5933aa225993	817	*
af36fcd8-184c-cc70-0605-215c75142ea9	28901	*
b4efc5b9-9115-3b80-67a1-ded1ec8fbc9e	562	*
d0827ac5-36fa-f8ca-4835-70b92a654a6e	562	*
45ee7d83-768f-d40b-bcb5-5ee6aee01f50	2173	*
8e18dea2-085c-8832-5433-446c74aafb73	1680	*
ac47a214-e214-f1a9-c682-ced66623dfe3	1502	*
0a825071-917c-9a84-bc84-5762e6e9c0bf	562	*
a08658cf-51dd-0c10-426f-d70aa923300a	423477	*
685f4678-aeb8-d6a4-0f35-d1aeaf34e3fa	851	*
a810ff63-9299-e87d-45f6-af06358849e1	562	*
581a9b05-33cd-862c-961f-d7c7ed53c9ef	562	*
7623c874-df59-ed52-9221-3b74492f60c8	28128	*
54c46505-7029-78b0-db80-bfdd9f7f1408	851	*
01db6be8-8ce7-74d9-31eb-c9774015624a	562	*
9e7a12c4-beca-e285-29a1-ce20b3996871	1351	*
136cc0b8-f7e4-b242-0b92-c3003d3246e0	562	*
1c455418-a1ac-7937-4925-6ade88ab8914	239935	*
f9583083-5a03-c4e5-1b15-92b810ade823	562	*
122a52a7-b55b-b1b8-2ecf-500ee8d6fad5	817	*
4af1fda5-77f4-9442-89f7-0db2ca835161	562	*
42fb1ba5-60ec-d343-ca24-be15b07161c1	28128	*
d73d0849-efe1-ae40-20ee-2b8f241530d6	562	*
6f7bd0ba-49cf-233f-b72b-1839e5eac8b2	562	*
89986648-5902-e7a0-e151-d662c82edf0e	1496	*
b916feca-3b69-fe69-4191-cdf893908902	562	*
b1c4d782-ae07-076a-04f7-e41489f9a506	28128	*
849f7fa8-98e6-64b4-f82a-9b0068579ae0	1496	*
80d513f6-99ea-3788-3c05-bfbf38df0c22	301301	*
45402f6b-1fc9-14a9-638c-6451303dd47c	562	*
7f31f036-f699-f387-5e7b-d985fe9a1b1d	1351	*
b08fec11-d6d4-8af0-6aca-8ff5c06298ac	562	*
4b9f2fd6-a276-1c26-3a4e-6934f4fa6606	1351	*
95107b95-8ab5-75d8-5eee-02ba53f7e67b	1502	*
4a93fee4-bff8-45d1-6ff2-71b84cdfaa85	28901	*
ec7e6a28-66d5-bf53-4242-b6f0203c6a59	1680	*
10fab152-c69b-d455-2ed7-be68032354da	1680	*
7c8c297f-281a-dca3-ef70-072d020eca1d	1680	*
79c11d89-8595-4f59-b71a-6a3ded061303	851	*
9d82e228-73f9-edec-db4a-6d430aa63ee7	1680	*
b542232b-078a-bb35-d99d-c4c26a157234	1502	*
6b05efef-7989-2c79-72aa-5852912c2cec	1680	*
7254cf8b-4518-f576-495a-28afa57e3f29	562	*
13577c2b-0dd5-82c9-6c48-ccef70acd11e	562	*
c34b14c0-ca36-8522-b26a-3dd23a8ed64f	301301	*
55f0b8f3-c703-06ec-6142-b31d8bc166bc	562	*
c4fbb4a8-148e-e6be-9219-acac4e45dd17	817	*
e93c9abb-51ca-200d-9759-a6f6e6d5ee0e	562	*
f4d1079e-de53-02fc-b132-49dc90d0cb31	28901	*
d8dcf71b-f996-f874-6493-f47f27966222	2173	*
46c58935-b25b-dd76-b1f8-6ffd3e086b3d	562	*
f268fc3d-bb35-27ad-e134-7c32322b45fc	562	*
4b3512d0-361b-6926-e859-108c421d21ab	423477	*
df84cd54-4d7c-3985-abca-62c2f51f1523	28128	*
46cb5ce1-826c-d7ad-874d-99398917ff6f	1496	*
c7d727d9-e095-2e9e-a1c1-3b59c49c0858	239935	*
45e8b6e7-778c-e654-f949-0dad32522451	851	*
81f5d649-bf3a-e80c-c939-b9f02db6887a	562	*
ea9d5da5-2db9-a419-b634-43cf43520548	562	*
7dadac3e-00dc-ad29-2c2b-7d2ba46e782b	562	*
ce7de837-343f-12a9-e75c-b192a58ab45a	851	*
ae02b96d-1deb-a41f-e706-91777991349e	562	*
a992fa6c-f3da-2439-b38a-0881166bda7f	28901	*
8b3d4025-0194-ec11-e690-a94086bc31a3	1496	*
c5dd3c49-6392-8bd9-b2bf-ea43c3411084	562	*
23b7d9dc-38ec-3464-9efc-9e3a39432e27	423477	*
c87aa0e8-a2af-6017-dd72-b486c35405d4	2173	*
11b6527c-d915-6f54-e2aa-cbb9463d9712	2173	*
5f07e4c5-532e-b978-487e-5d02bc01c0e6	1502	*
0613c3ee-e3a1-254a-654b-306d11b35d54	562	*
3cff2805-832b-ccf9-ea1a-977144387d80	562	*
2e93f116-570d-d08a-a63b-4b3a66db46a7	562	*
0a918505-e256-a61c-464e-b76061c741f6	1496	*
1ffdcc75-148e-dc16-00e1-81f337fecd69	562	*
3b3c73f9-6225-0ea8-a7fe-d343add92f18	562	*
599cd1f3-cb70-437a-fd80-827a89ab9c23	817	*
5f57ea4a-414b-c3c6-99ca-d81822090ea8	2173	*
6676b443-4447-a552-2e32-29171a5a378e	1351	*
cf043eaa-658f-c8db-a649-095265a8e757	1502	*
3350b14a-9571-b3c5-7dcc-e7d7906a1b6e	28128	*
31a2eb99-6ebd-743d-0cd0-9dedfbebcb41	562	*
93a34913-d3fc-2477-b2da-dd8b99138b02	562	*
7a4c1776-f0d9-abcf-97ee-87cc7573adaf	562	*
845837b6-cc9e-f121-6a19-42ea7592d237	562	*
7841bf05-a573-19ec-d78f-c7093d726110	817	*
9cb5f232-ece8-b17c-ec7b-87ed35bef487	1496	*
d2b5dd81-179d-775e-0212-412bba0d2e89	562	*
8f17b375-efce-cc1f-6ebc-301dccd29dde	817	*
5bd0b021-b9b7-b705-018a-56988c47f28d	562	*
0ea2ce81-4ae0-5630-ae68-afe4ce59c64e	562	*
7781eb1c-e7c4-05a9-4175-1bce5587e30c	562	*
58960c4b-51e2-622a-79bb-bfc3d1c7b193	1680	*
05b94ad6-b349-f300-44ab-0683a5e5202e	28901	*
3d13ec08-4c98-c9a7-f270-d22fb16dfc4d	2173	*
423c81d7-44f8-697f-9275-2d3030432034	1502	*
9c7d3d08-23fd-717e-f5a8-9f32751c2b67	562	*
6a30a4cf-ed10-0caa-49cd-11a0f2bdbe10	562	*
d47281e5-1ea0-95d6-6717-a06bb3f63219	1496	*
f39a04fb-4b93-6704-324c-2f49289474de	562	*
a89b7595-9dbb-251e-14dc-a5cbb228a221	562	*
fc4c10ec-9a7f-b8b5-2af8-57f7a3ed04a6	817	*
d3b8ecf7-6e12-285f-2b73-9ea1e20df443	562	*
c7fab761-6aa6-12be-7f7e-a3d29cf6e5fe	2173	*
860adaf4-e3b2-f30b-038c-680a28ccafbc	562	*
24b102e0-e88b-ba05-50c3-bb7f3f3996b0	1613	*
d2962588-a0c8-8f9f-1675-96f957552445	562	*
5912adac-e481-0010-3f3e-88dc6c2671e3	562	*
8164b429-7f0f-8c23-a741-e5286e6963aa	239935	*
9812d2c1-19dd-fcdf-1ca7-ba324931d016	1502	*
09331665-ce66-59f9-7921-f9a55f5c76cd	239935	*
77111699-dee0-9a6c-d6fc-7c7f52fb034c	239935	*
e21ed8ab-5348-f57f-c48a-fadea5ff37fb	562	*
48bcfcce-4ee6-c629-fc95-1a67f58e6192	562	*
58898d17-5256-0015-359c-e97a7968757d	1613	*
4c4cd033-92dd-8ba7-6f67-155b4c6dfc6c	1496	*
ecd97d2b-17f6-ec67-bfef-059a1f254401	562	*
83e6f753-5601-dae8-29c5-788d3da6c31d	1502	*
6c96e91e-3498-c081-f296-80bb40fd7acd	562	*
008def99-86b6-2432-42ae-47cf930a98f6	2173	*
26406fdf-b424-debc-508b-6af67e49ad0e	301301	*
40a178e5-5d72-4899-2753-370d38698267	1351	*
70018d3a-d80c-8c59-550e-fdd19adbea7e	562	*
0a1daa08-8024-12a9-781d-7786ce1119c7	423477	*
4e5f6f44-df09-43dc-833c-d0eaa8f21e7b	562	*
9b47e69b-797d-435f-78f2-e852b378cedc	2173	*
dc480acd-4f19-4dd8-b113-beacb722f606	423477	*
a8a0a391-2e7f-f6ce-8a8d-4049a67367b9	423477	*
468fcee4-5aa9-6960-58fc-c89f07bf1131	562	*
334c1f41-a450-655f-f6f9-02ecf6be3a7d	562	*
59576fe5-35d5-141a-5bb2-dfa588a32def	562	*
46f0a60e-8ff0-f021-7b1c-be00e434beae	1613	*
cffe8621-96c7-a75d-b947-50af3b20d601	1496	*
033208d2-1100-8bf1-4e1d-293473f6e74a	562	*
de6b0002-dc13-a20c-d93b-3256ba39bb30	1502	*
3bd67108-627f-a33b-4593-a64d77c6f29c	28901	*
74544fc5-a173-a014-0f37-39f32ff683bc	423477	*
75b26a66-5f60-ed6b-93ec-89889e7943d7	851	*
da463bca-2afd-906f-f41c-00f0ab0e8c8b	28128	*
7d0a0a7d-87fa-1228-f40e-02e9662678e3	28901	*
62293ecc-b5a7-7525-5402-decd3cf9197b	1502	*
65430d8b-ffa4-fdf7-99d8-b53bd75ee917	562	*
276d56d7-4b7a-fccc-1014-ebcbb9f853b8	562	*
27c1273f-5726-2542-b41b-96a3eeacc932	423477	*
16719df1-fad0-a975-373f-79cdaa0d44e5	1502	*
121b25ad-4996-40f5-6b49-47dccfb53d07	851	*
a28ad162-5d32-cf9c-f01a-db9bfbacfd94	1502	*
68a0f861-814c-6def-c06b-f2ad5c18a744	28901	*
6f8d6530-538a-ca0e-05e7-d87f59ce5803	28901	*
39326792-aa41-fa0d-3e69-e86520b984d7	1496	*
518ff660-f444-265b-3aef-19ecc0400605	1496	*
f679e568-0599-bc92-baaa-80ea10e2c9fe	1496	*
186fdb95-0184-e7d3-cb09-f56a1ec21c1a	817	*
379cc200-03ea-f0db-db2c-0a2f67d8c664	562	*
400aad6e-eb6d-e593-1f2a-a219088520f5	562	*
cae1bff9-f047-6ec9-deaa-75ab45b58791	562	*
c268c62b-8cfa-2d85-4fcb-dfd72034b937	239935	*
421dff26-216c-4ade-4ed4-d0d147214739	1496	*
b65cb9ab-0264-9d18-98b3-0f1771b2b682	817	*
270d5228-476a-9581-7c07-323893cc5098	2173	*
4aa630f2-bc0c-55df-d1d9-f51e0a9d4e80	28901	*
fec19d97-38e4-c760-66ca-f51f25a18ecb	1496	*
5d8fc77b-551f-58c0-c92f-71c85c32bb09	28901	*
9c067a0b-fd89-9f36-12a3-679fd69bb7b8	562	*
efdd0ab4-bdb1-604a-6282-7023baee94b0	562	*
e4747d8b-aa39-2fdb-b75b-7f50de930259	562	*
