Number of true negative reads: 834.

id	correct_species_taxid	kreken_species_taxid
003d760e-afb8-50f9-4a15-c804959d18b0	-	*
aebbff29-54b8-1c09-b842-bad6ee8f34c9	-	*
07da1add-6e1c-bd39-a496-ca46add4c49e	-	*
d2a8f8f9-4d2f-30d5-1cb3-4cc716054d3c	-	*
e707aab7-4624-a5f4-8012-124a7b4f37cb	-	*
6c86bdf6-d0dd-00e6-4346-4c2d75dcceca	-	*
dc8b74be-e6ff-7c4c-5b1d-5c79907f7e18	-	*
fae0fb55-d9aa-7a11-85b1-79dd94c9d63b	-	*
f3424c13-ac3b-de8e-a0b9-56cc7c522822	-	*
645e121c-a0b4-6580-0a85-98ebb6eb348d	-	*
4c196456-7bef-190d-e37e-f13c4906c355	-	*
a2f6958e-3373-64c0-b01b-12ec22eaf11e	-	*
011e8ccf-2d82-7516-2d97-397b07a2f5a4	-	*
67ce89e6-fd3d-308e-87af-8b2d9e156a5b	-	*
76b92a0b-377e-906f-9450-5fee984abe73	-	*
9cc0cb89-adb0-71bd-6f26-48c814a56951	-	*
9abe3aaf-3d51-40a0-ff6d-6c4be1ad4c0f	-	*
afc319cf-d9c7-511a-2fa0-f28afa18d4d5	-	*
c690c3e0-0cba-16f2-e2a2-2b91d5f18330	-	*
755b02f1-3545-b9a4-ac6d-da99a10fe256	-	*
ad428bb2-eec0-eaec-b6fd-e638c59858a8	-	*
6db0726d-55a5-0b66-31fe-a58b445f6b9b	-	*
80c16eb8-a30e-124c-c55f-9a613de78658	-	*
6b6e1fd7-85c3-6b42-60ad-af25fdab1dfe	-	*
bd3fef85-7a66-f797-749e-cc52d0da1ab8	-	*
4d5964f4-aa3c-b468-5f81-1a1edd4551f5	-	*
ec0172dc-0e3a-28a5-5b6a-87eb4fe43019	-	*
082ba7d2-23b0-f56e-d2cd-f8a965b1f99a	-	*
5ec1390b-eae7-8113-e571-60c41c89e5c2	-	*
8aa43a5e-aa99-7b73-2fdf-f37006e606a1	-	*
8563309a-e0b8-f201-5246-3fef18fdfea0	-	*
e6d88fce-4121-1af7-d640-4403352244a1	-	*
b3ece610-90e2-fb4f-aac4-9f7021ae0c4a	-	*
5108d270-39f7-38f9-fc61-ff1325b24395	-	*
77df9035-0872-ee42-a68c-650c6d47341b	-	*
c70f844e-8f31-2135-d58b-39827cdf0ab6	-	*
8cf52f55-aa34-d996-9eac-39c1d7a351c2	-	*
72a9af69-ce20-8a7c-a084-87bea1215760	-	*
6a3d1b79-c358-aad5-71cb-db6d1b8624ab	-	*
326c936f-b4e0-1f3e-1216-49d021bb1b2a	-	*
28fa2367-e50f-2cae-3f6c-593905bb6c6e	-	*
f64ca923-4dbc-4a3a-52b6-687cf2e524ae	-	*
1d7834e0-6fde-041d-1613-c4ef8d69264b	-	*
1be9640f-abdb-f8d4-333f-8b0c7c118de8	-	*
f4716362-27e0-91dc-ef0e-a2734525b08e	-	*
056e485a-6703-5ba3-6394-862274c9af12	-	*
2fd24774-ebb9-4da2-c961-81d89e1e7e6b	-	*
0156a07f-c85d-fa99-3c27-5a4fff5956eb	-	*
19dc290e-a389-037d-e24c-d9d569ba7415	-	*
ef5271d6-ea9c-563e-bf77-e54b34b82b42	-	*
e40a7441-f4d6-1cd5-e7ce-6e20149ad931	-	*
b08409f6-4a47-0d70-ff84-953e686c2755	-	*
196d4abf-0984-2ae1-4279-5c1f129cc051	-	*
6567d520-0caf-1dac-003f-de1a35e99571	-	*
d55d78de-1330-bd47-fdca-7afa1b8541db	-	*
70b0dc2b-05d6-d3c4-7b02-ecf477d504d5	-	*
97553dad-1859-0fe3-88d1-887569da5fc0	-	*
1badf524-f694-658e-3d46-0ac8d9a0295b	-	*
7f7a5104-9ae4-fe90-2833-1672bf2bf372	-	*
8ccd1f2d-05e7-64fa-b88a-8e9177c9dd58	-	*
